time,Real Lower Band,Real Middle Band,Real Upper Band
2007-09-26,1411.3942,1487.6440,1563.8939
2007-09-25,1411.4770,1487.5442,1563.6114
2007-09-24,1411.5240,1487.3132,1563.1023
2007-09-21,1411.5833,1487.1128,1562.6424
2007-09-20,1411.7599,1486.7893,1561.8188
2007-09-19,1411.7724,1486.3583,1560.9443
2007-09-18,1412.0180,1485.8368,1559.6556
2007-09-17,1412.1283,1485.5498,1558.9714
2007-09-14,1412.3316,1486.3088,1560.2861
2007-09-13,1412.4996,1486.7853,1561.0711
2007-09-12,1412.3694,1487.6145,1562.8596
2007-09-11,1412.6687,1488.6060,1564.5433
2007-09-10,1412.9902,1489.6297,1566.2692
2007-09-07,1414.3573,1490.8175,1567.2777
2007-09-06,1415.7577,1491.8528,1567.9479
2007-09-05,1416.0771,1492.0937,1568.1103
2007-09-04,1416.7457,1492.7075,1568.6693
2007-08-31,1416.9589,1493.0117,1569.0645
2007-08-30,1417.3962,1493.2905,1569.1848
2007-08-29,1418.7220,1494.2862,1569.8503
2007-08-28,1419.6933,1495.4060,1571.1187
2007-08-27,1422.4702,1497.1863,1571.9024
2007-08-24,1423.3940,1498.3455,1573.2970
2007-08-23,1423.9651,1499.1997,1574.4343
2007-08-22,1425.2982,1500.3285,1575.3588
2007-08-21,1426.6655,1501.2292,1575.7928
2007-08-20,1429.0696,1502.3727,1575.6757
2007-08-17,1431.6030,1503.4053,1575.2077
2007-08-16,1434.3022,1504.6777,1575.0531
2007-08-15,1440.3612,1506.5585,1572.7558
2007-08-14,1447.5020,1508.5318,1569.5617
2007-08-13,1452.8670,1510.1353,1567.4037
2007-08-10,1455.8342,1511.1325,1566.4308
2007-08-09,1458.9048,1512.1408,1565.3769
2007-08-08,1461.8834,1512.9425,1564.0016
2007-08-07,1462.0714,1513.0368,1564.0022
2007-08-06,1463.4027,1513.5225,1563.6423
2007-08-03,1464.8924,1513.9192,1562.9459
2007-08-02,1470.9631,1515.2445,1559.5259
2007-08-01,1472.9449,1515.8365,1558.7281
2007-07-31,1475.6569,1516.5643,1557.4718
2007-07-30,1479.6130,1517.4035,1555.1940
2007-07-27,1481.5996,1517.8782,1554.1568
2007-07-26,1485.0988,1518.4943,1551.8898
2007-07-25,1485.4078,1518.5550,1551.7022
2007-07-24,1483.5417,1517.9597,1552.3776
2007-07-23,1482.7608,1517.6768,1552.5929
2007-07-20,1482.0288,1516.8882,1551.7475
2007-07-19,1481.2508,1516.2435,1551.2361
2007-07-18,1480.1933,1515.0323,1549.8714
2007-07-17,1478.9890,1513.9450,1548.9010
2007-07-16,1478.3366,1512.8613,1547.3860
2007-07-13,1476.7085,1511.5482,1546.3878
2007-07-12,1475.6238,1510.2148,1544.8059
2007-07-11,1474.3550,1508.9445,1543.5340
2007-07-10,1472.0880,1508.1040,1544.1200
2007-07-09,1468.4613,1507.1495,1545.8377
2007-07-06,1464.7234,1505.7487,1546.7740
2007-07-05,1460.2760,1504.2225,1548.1690
2007-07-03,1457.0846,1502.9390,1548.7934
2007-07-02,1453.7451,1501.6013,1549.4576
2007-06-29,1450.4833,1500.3402,1550.1971
2007-06-28,1447.0399,1499.2738,1551.5078
2007-06-27,1443.6193,1498.1415,1552.6637
2007-06-26,1439.1432,1496.7783,1554.4134
2007-06-25,1434.7562,1495.5778,1556.3995
2007-06-22,1430.6972,1494.3243,1557.9514
2007-06-21,1426.3287,1492.9022,1559.4757
2007-06-20,1423.2199,1491.3425,1559.4651
2007-06-19,1420.8276,1490.0868,1559.3460
2007-06-18,1418.7920,1488.4603,1558.1287
2007-06-15,1416.7360,1486.8518,1556.9677
2007-06-14,1414.9133,1485.2207,1555.5281
2007-06-13,1411.2284,1483.3535,1555.4786
2007-06-12,1406.9038,1481.4600,1556.0162
2007-06-11,1401.3807,1479.6925,1558.0043
2007-06-08,1396.6944,1477.7452,1558.7960
2007-06-07,1391.8302,1475.7368,1559.6435
2007-06-06,1386.4004,1473.8573,1561.3142
2007-06-05,1383.6347,1472.0110,1560.3873
2007-06-04,1381.1092,1469.8758,1558.6425
2007-06-01,1379.0072,1467.5877,1556.1682
2007-05-31,1376.3591,1465.1815,1554.0039
2007-05-30,1374.0001,1462.9280,1551.8559
2007-05-29,1370.2989,1460.3262,1550.3534
2007-05-25,1367.4793,1458.1438,1548.8083
2007-05-24,1365.7893,1456.2678,1546.7464
2007-05-23,1364.2400,1454.5897,1544.9393
2007-05-22,1362.8337,1452.5357,1542.2376
2007-05-21,1363.5443,1451.2898,1539.0354
2007-05-18,1364.4425,1450.0580,1535.6735
2007-05-17,1365.4323,1448.9518,1532.4713
2007-05-16,1366.1442,1448.0332,1529.9221
2007-05-15,1366.9993,1447.1255,1527.2517
2007-05-14,1367.4486,1446.3647,1525.2808
2007-05-11,1368.0187,1445.5923,1523.1660
2007-05-10,1368.7298,1444.7498,1520.7699
2007-05-09,1368.9226,1443.9630,1519.0034
2007-05-08,1369.7203,1442.6428,1515.5653
2007-05-07,1370.5497,1441.4818,1512.4139
2007-05-04,1371.7451,1440.4623,1509.1796
2007-05-03,1372.8897,1439.5357,1506.1816
2007-05-02,1373.9778,1438.6292,1503.2805
2007-05-01,1374.8615,1437.8137,1500.7659
2007-04-30,1375.4395,1437.1818,1498.9241
2007-04-27,1375.9148,1436.5747,1497.2345
2007-04-26,1376.8568,1435.6442,1494.4316
2007-04-25,1377.7617,1434.5537,1491.3457
2007-04-24,1378.6711,1433.3070,1487.9429
2007-04-23,1379.0294,1432.3365,1485.6436
2007-04-20,1379.5655,1431.3860,1483.2065
2007-04-19,1380.6363,1430.6490,1480.6617
2007-04-18,1381.0223,1429.9367,1478.8510
2007-04-17,1381.4415,1429.1108,1476.7802
2007-04-16,1382.0495,1428.4278,1474.8062
2007-04-13,1382.5275,1427.7285,1472.9295
2007-04-12,1382.6247,1427.3580,1472.0913
2007-04-11,1382.6599,1427.0930,1471.5262
2007-04-10,1382.6192,1426.9573,1471.2954
2007-04-09,1382.5566,1426.5478,1470.5391
2007-04-05,1382.2156,1426.0518,1469.8881
2007-04-04,1381.7915,1425.5243,1469.2571
2007-04-03,1381.3818,1425.0822,1468.7825
2007-04-02,1380.8667,1424.6145,1468.3623
2007-03-30,1380.7337,1424.5110,1468.2883
2007-03-29,1380.6255,1424.4400,1468.2545
2007-03-28,1380.5293,1424.3695,1468.2097
2007-03-27,1380.6937,1424.4945,1468.2953
2007-03-26,1380.6729,1424.4650,1468.2571
2007-03-23,1380.4209,1424.1217,1467.8225
2007-03-22,1379.9800,1423.6992,1467.4184
2007-03-21,1379.7801,1423.4285,1467.0769
2007-03-20,1379.6930,1423.2367,1466.7803
2007-03-19,1380.0511,1423.4802,1466.9093
2007-03-16,1380.7496,1423.8205,1466.8914
2007-03-15,1382.4967,1424.4895,1466.4823
2007-03-14,1383.8960,1425.0430,1466.1900
2007-03-13,1385.4017,1425.4770,1465.5523
2007-03-12,1387.7344,1426.0372,1464.3399
2007-03-09,1388.0246,1426.1445,1464.2644
2007-03-08,1388.3852,1426.2612,1464.1372
2007-03-07,1388.6822,1426.3512,1464.0202
2007-03-06,1389.9342,1426.7000,1463.4658
2007-03-05,1391.0289,1427.0225,1463.0162
2007-03-02,1394.0057,1427.6058,1461.2060
2007-03-01,1394.8482,1427.7648,1460.6814
2007-02-28,1394.6732,1427.7225,1460.7718
2007-02-27,1394.1899,1427.6002,1461.0104
2007-02-26,1393.1442,1427.3948,1461.6455
2007-02-23,1390.5854,1426.2713,1461.9573
2007-02-22,1389.7684,1425.4340,1461.0996
2007-02-21,1389.5199,1424.5958,1459.6718
2007-02-20,1389.2456,1423.6822,1458.1187
2007-02-16,1389.0592,1422.6958,1456.3325
2007-02-15,1388.8200,1421.7902,1454.7603
2007-02-14,1388.6833,1420.8393,1452.9954
2007-02-13,1388.3919,1419.8605,1451.3291
2007-02-12,1387.4661,1419.0098,1450.5535
2007-02-09,1385.6616,1418.1940,1450.7264
2007-02-08,1383.7579,1417.2413,1450.7248
2007-02-07,1382.1296,1416.0750,1450.0204
2007-02-06,1381.3536,1415.0033,1448.6531
2007-02-05,1380.3917,1413.9173,1447.4429
2007-02-02,1379.2752,1412.7972,1446.3191
2007-02-01,1376.9253,1411.3957,1445.8660
2007-01-31,1374.9975,1410.0857,1445.1738
2007-01-30,1372.9678,1408.9118,1444.8558
2007-01-29,1371.6410,1408.0638,1444.4867
2007-01-26,1370.2764,1407.3523,1444.4282
2007-01-25,1368.9516,1406.6050,1444.2584
2007-01-24,1368.3820,1406.0247,1443.6673
2007-01-23,1367.9991,1405.0595,1442.1199
2007-01-22,1366.9782,1404.2160,1441.4538
2007-01-19,1365.8976,1403.4505,1441.0034
2007-01-18,1364.4958,1402.4188,1440.3418
2007-01-17,1362.9604,1401.4287,1439.8970
2007-01-16,1361.5803,1400.3483,1439.1163
2007-01-12,1360.2391,1399.2175,1438.1959
2007-01-11,1359.3372,1398.1897,1437.0422
2007-01-10,1358.0702,1397.2197,1436.3691
2007-01-09,1356.5055,1396.3527,1436.1998
2007-01-08,1353.9585,1395.3167,1436.6748
2007-01-05,1351.8631,1394.3263,1436.7895
2007-01-04,1349.6319,1393.3422,1437.0524
2007-01-03,1347.5724,1392.1963,1436.8202
2006-12-29,1345.8807,1391.1400,1436.3993
2006-12-28,1344.1159,1390.0050,1435.8941
2006-12-27,1341.3292,1388.4947,1435.6602
2006-12-26,1338.5875,1386.9027,1435.2178
2006-12-22,1336.1472,1385.5518,1434.9565
2006-12-21,1333.9759,1384.3538,1434.7317
2006-12-20,1331.9451,1382.9920,1434.0389
2006-12-19,1330.2280,1381.5390,1432.8500
2006-12-18,1327.9662,1379.8860,1431.8058
2006-12-15,1324.7580,1378.0910,1431.4240
2006-12-14,1322.3139,1376.2733,1430.2328
2006-12-13,1320.6293,1374.6015,1428.5737
2006-12-12,1318.0562,1373.0087,1427.9612
2006-12-11,1315.9082,1371.5023,1427.0964
2006-12-08,1313.8642,1369.9460,1426.0277
2006-12-07,1311.6298,1368.3867,1425.1435
2006-12-06,1309.6251,1366.8997,1424.1743
2006-12-05,1307.5987,1365.2347,1422.8706
2006-12-04,1304.7366,1363.3143,1421.8921
2006-12-01,1301.8587,1361.4777,1421.0966
2006-11-30,1298.4203,1359.7662,1421.1121
2006-11-29,1295.8288,1358.0933,1420.3578
2006-11-28,1294.2985,1356.6562,1419.0138
2006-11-27,1292.4598,1355.3943,1418.3289
2006-11-24,1290.1838,1354.0920,1418.0002
2006-11-22,1288.5773,1352.4990,1416.4207
2006-11-21,1287.2569,1350.8022,1414.3474
2006-11-20,1285.8210,1349.1183,1412.4156
2006-11-17,1284.0148,1347.3615,1410.7082
2006-11-16,1282.5002,1345.6092,1408.7181
2006-11-15,1280.9077,1343.8297,1406.7516
2006-11-14,1279.7651,1342.2005,1404.6359
2006-11-13,1278.5768,1340.6055,1402.6342
2006-11-10,1277.5124,1339.2368,1400.9612
2006-11-09,1276.1805,1337.8465,1399.5125
2006-11-08,1274.7742,1336.4648,1398.1555
2006-11-07,1273.1073,1334.7958,1396.4844
2006-11-06,1270.1751,1332.8853,1395.5956
2006-11-03,1267.2562,1331.0013,1394.7465
2006-11-02,1264.5476,1329.4598,1394.3720
2006-11-01,1261.6231,1327.7700,1393.9169
2006-10-31,1259.3105,1326.1645,1393.0185
2006-10-30,1257.7649,1324.4617,1391.1584
2006-10-27,1256.6170,1322.8188,1389.0206
2006-10-26,1255.6668,1321.2010,1386.7352
2006-10-25,1255.2965,1319.3398,1383.3832
2006-10-24,1254.3937,1317.4848,1380.5760
2006-10-23,1253.8290,1315.8062,1377.7833
2006-10-20,1253.5587,1314.1650,1374.7713
2006-10-19,1252.1058,1312.4083,1372.7109
2006-10-18,1251.1307,1310.7657,1370.4006
2006-10-17,1250.3207,1309.1503,1367.9800
2006-10-16,1249.0934,1307.4313,1365.7693
2006-10-13,1246.7000,1305.2852,1363.8703
2006-10-12,1245.1657,1303.3437,1361.5217
2006-10-11,1244.5011,1301.6267,1358.7522
2006-10-10,1241.6635,1299.7418,1357.8201
2006-10-09,1239.0303,1297.7597,1356.4890
2006-10-06,1236.6857,1295.8520,1355.0183
2006-10-05,1235.0154,1294.0635,1353.1116
2006-10-04,1234.8040,1292.4865,1350.1690
2006-10-03,1235.2859,1291.1903,1347.0948
2006-10-02,1234.9824,1290.0775,1345.1726
2006-09-29,1234.5964,1288.9802,1343.3640
2006-09-28,1234.8309,1287.9507,1341.0704
2006-09-27,1235.2134,1286.8178,1338.4222
2006-09-26,1235.9053,1285.8778,1335.8504
2006-09-25,1236.4126,1284.7753,1333.1381
2006-09-22,1236.6621,1283.8837,1331.1053
2006-09-21,1235.2330,1282.7373,1330.2417
2006-09-20,1233.5373,1281.4235,1329.3097
2006-09-19,1233.0337,1280.1798,1327.3260
2006-09-18,1231.9700,1278.9608,1325.9516
2006-09-15,1231.2560,1277.7012,1324.1464
2006-09-14,1230.9908,1276.5768,1322.1628
2006-09-13,1229.9737,1275.3075,1320.6413
2006-09-12,1229.1867,1274.0085,1318.8303
2006-09-11,1228.9717,1272.9842,1316.9966
2006-09-08,1228.5935,1272.2612,1315.9288
2006-09-07,1226.6941,1271.1132,1315.5322
2006-09-06,1224.3065,1269.9410,1315.5755
2006-09-05,1223.2075,1268.8940,1314.5805
2006-09-01,1223.4898,1267.8782,1312.2665
2006-08-31,1223.9846,1266.9935,1310.0024
2006-08-30,1224.1910,1266.1990,1308.2070
2006-08-29,1224.7537,1265.5070,1306.2603
2006-08-28,1225.3740,1264.8572,1304.3404
2006-08-25,1225.8469,1264.6312,1303.4154
2006-08-24,1226.1096,1264.4748,1302.8401
2006-08-23,1226.5355,1264.0420,1301.5485
2006-08-22,1226.7366,1263.4900,1300.2434
2006-08-21,1227.3218,1263.1790,1299.0362
2006-08-18,1227.9442,1262.7683,1297.5924
2006-08-17,1228.7591,1262.0395,1295.3199
2006-08-16,1229.3582,1261.3578,1293.3575
2006-08-15,1230.0548,1260.8018,1291.5489
2006-08-14,1230.3820,1260.4927,1290.6034
2006-08-11,1230.3402,1260.3860,1290.4319
2006-08-10,1230.3354,1260.4457,1290.5559
2006-08-09,1229.7307,1260.7835,1291.8363
2006-08-08,1229.0510,1261.2593,1293.4677
2006-08-07,1228.5750,1261.5887,1294.6023
2006-08-04,1227.3564,1262.0912,1296.8259
2006-08-03,1224.9923,1262.8160,1300.6396
2006-08-02,1222.7345,1263.5638,1304.3932
2006-08-01,1220.7552,1264.3513,1307.9475
2006-07-31,1218.9425,1265.2653,1311.5882
2006-07-28,1218.0787,1265.8585,1313.6383
2006-07-27,1217.4609,1266.3513,1315.2417
2006-07-26,1216.8538,1267.1848,1317.5159
2006-07-25,1216.5349,1267.7980,1319.0611
2006-07-24,1216.0713,1268.4935,1320.9156
2006-07-21,1215.8756,1269.3070,1322.7383
2006-07-20,1216.7178,1270.3923,1324.0669
2006-07-19,1217.2946,1271.2692,1325.2438
2006-07-18,1217.3714,1272.0742,1326.7769
2006-07-17,1218.4871,1273.3145,1328.1419
2006-07-14,1219.8618,1274.5973,1329.3328
2006-07-13,1221.2838,1275.8262,1330.3686
2006-07-12,1222.4934,1276.9095,1331.3256
2006-07-11,1223.1084,1277.3550,1331.6016
2006-07-10,1223.3193,1277.6332,1331.9470
2006-07-07,1223.6676,1277.9795,1332.2914
2006-07-06,1224.0742,1278.3310,1332.5878
2006-07-05,1224.2610,1278.7067,1333.1523
2006-07-03,1224.5418,1279.1165,1333.6912
2006-06-30,1224.4875,1279.5973,1334.7072
2006-06-29,1224.6322,1280.2867,1335.9411
2006-06-28,1224.8343,1280.8377,1336.8410
2006-06-27,1226.2784,1281.7012,1337.1239
2006-06-26,1228.2288,1282.6290,1337.0292
2006-06-23,1229.5241,1283.4572,1337.3902
2006-06-22,1231.2421,1284.4303,1337.6185
2006-06-21,1232.9642,1285.2242,1337.4841
2006-06-20,1234.3409,1286.0477,1337.7544
2006-06-19,1236.6209,1287.0948,1337.5688
2006-06-16,1239.0234,1288.1205,1337.2176
2006-06-15,1240.6673,1289.0122,1337.3570
2006-06-14,1242.0742,1289.6967,1337.3192
2006-06-13,1245.7792,1290.9473,1336.1155
2006-06-12,1250.5243,1292.3400,1334.1557
2006-06-09,1254.0539,1293.4715,1332.8891
2006-06-08,1256.3174,1294.3168,1332.3163
2006-06-07,1258.1708,1294.9760,1331.7812
2006-06-06,1259.9304,1295.4423,1330.9543
2006-06-05,1260.9886,1295.7352,1330.4817
2006-06-02,1261.4661,1295.8508,1330.2356
2006-06-01,1261.0695,1295.6883,1330.3071
2006-05-31,1260.6264,1295.5245,1330.4225
2006-05-30,1261.0985,1295.6607,1330.2228
2006-05-26,1262.7542,1296.1167,1329.4791
2006-05-25,1263.1117,1296.2663,1329.4210
2006-05-24,1263.9521,1296.5723,1329.1926
2006-05-23,1265.5695,1296.9405,1328.3115
2006-05-22,1267.9941,1297.5662,1327.1382
2006-05-19,1269.8426,1298.0222,1326.2018
2006-05-18,1271.2286,1298.3682,1325.5077
2006-05-17,1273.4156,1298.8825,1324.3494
2006-05-16,1274.3810,1299.0943,1323.8077
2006-05-15,1274.1780,1299.0137,1323.8493
2006-05-12,1273.9962,1298.9283,1323.8605
2006-05-11,1273.4148,1298.7410,1324.0672
2006-05-10,1272.2948,1298.2345,1324.1742
2006-05-09,1270.5532,1297.2347,1323.9161
2006-05-08,1269.4847,1296.2655,1323.0463
2006-05-05,1268.2379,1295.2508,1322.2637
2006-05-04,1267.3782,1294.2490,1321.1198
2006-05-03,1264.9959,1293.2912,1321.5865
2006-05-02,1263.6387,1292.5728,1321.5070
2006-05-01,1262.4203,1291.7532,1321.0860
2006-04-28,1261.5796,1291.1807,1320.7818
2006-04-27,1261.4669,1290.7115,1319.9562
2006-04-26,1261.2741,1290.2175,1319.1609
2006-04-25,1261.1827,1289.8805,1318.5783
2006-04-24,1261.0082,1289.5802,1318.1521
2006-04-21,1260.5712,1289.0088,1317.4465
2006-04-20,1259.7247,1288.2322,1316.7397
2006-04-19,1259.1172,1287.4888,1315.8605
2006-04-18,1258.3238,1286.7203,1315.1168
2006-04-17,1257.3514,1285.9572,1314.5629
2006-04-13,1257.3460,1285.9523,1314.5586
2006-04-12,1257.0987,1285.7658,1314.4329
2006-04-11,1257.0099,1285.6793,1314.3488
2006-04-10,1257.0238,1285.6967,1314.3695
2006-04-07,1256.9889,1285.5207,1314.0525
2006-04-06,1256.9957,1285.4987,1314.0017
2006-04-05,1257.3153,1285.1762,1313.0371
2006-04-04,1257.7830,1284.8193,1311.8557
2006-04-03,1258.0051,1284.4780,1310.9509
2006-03-31,1257.6837,1284.0725,1310.4613
2006-03-30,1257.3415,1283.7157,1310.0898
2006-03-29,1256.9027,1283.1915,1309.4803
2006-03-28,1255.0211,1282.2815,1309.5419
2006-03-27,1253.6130,1281.6347,1309.6564
2006-03-24,1252.7464,1280.9107,1309.0749
2006-03-23,1251.8875,1280.1372,1308.3868
2006-03-22,1251.7535,1279.5870,1307.4205
2006-03-21,1251.7914,1278.9717,1306.1519
2006-03-20,1251.3296,1278.3977,1305.4657
2006-03-17,1251.0613,1277.6400,1304.2187
2006-03-16,1251.0361,1276.8512,1302.6663
2006-03-15,1251.3822,1276.2177,1301.0532
2006-03-14,1251.8162,1275.6830,1299.5498
2006-03-13,1252.0791,1275.2707,1298.4622
2006-03-10,1251.8320,1274.9923,1298.1527
2006-03-09,1251.2481,1274.6425,1298.0369
2006-03-08,1250.7158,1274.4282,1298.1405
2006-03-07,1249.8921,1274.0510,1298.2099
2006-03-06,1249.2150,1273.7425,1298.2700
2006-03-03,1248.8680,1273.4998,1298.1316
2006-03-02,1248.5424,1273.0808,1297.6193
2006-03-01,1248.4195,1272.6798,1296.9402
2006-02-28,1248.3813,1272.2370,1296.0927
2006-02-27,1247.2672,1271.7173,1296.1675
2006-02-24,1247.0989,1271.1067,1295.1144
2006-02-23,1246.7984,1270.5738,1294.3492
2006-02-22,1246.8934,1270.2482,1293.6029
2006-02-21,1247.1576,1269.7972,1292.4367
2006-02-17,1246.9563,1269.4338,1291.9114
2006-02-16,1246.5979,1268.8940,1291.1901
2006-02-15,1245.9464,1268.2088,1290.4713
2006-02-14,1244.6138,1267.5888,1290.5639
2006-02-13,1242.1582,1266.8502,1291.5421
2006-02-10,1239.7753,1266.2860,1292.7967
2006-02-09,1237.9457,1265.7322,1293.5186
2006-02-08,1236.3513,1265.2478,1294.1444
2006-02-07,1234.4697,1264.6697,1294.8697
2006-02-06,1231.9542,1264.1008,1296.2475
2006-02-03,1229.1358,1263.3270,1297.5182
2006-02-02,1226.9110,1262.6400,1298.3690
2006-02-01,1224.5172,1261.7950,1299.0728
2006-01-31,1222.3653,1260.7530,1299.1407
2006-01-30,1219.8523,1259.6643,1299.4763
2006-01-27,1216.4589,1258.2905,1300.1221
2006-01-26,1213.7044,1257.0120,1300.3196
2006-01-25,1210.1555,1255.7550,1301.3545
2006-01-24,1204.7309,1254.3253,1303.9198
2006-01-23,1201.0390,1253.0673,1305.0956
2006-01-20,1198.0273,1251.9460,1305.8647
2006-01-19,1195.4033,1250.9108,1306.4183
2006-01-18,1191.4456,1249.1533,1306.8611
2006-01-17,1187.4574,1247.4845,1307.5116
2006-01-13,1185.2911,1246.0317,1306.7722
2006-01-12,1182.0128,1244.2072,1306.4015
2006-01-11,1179.8679,1242.6078,1305.3478
2006-01-10,1177.9218,1240.8143,1303.7069
2006-01-09,1175.2553,1238.9335,1302.6117
2006-01-06,1172.9020,1237.0590,1301.2160
2006-01-05,1171.1149,1235.3827,1299.6504
2006-01-04,1169.2995,1233.9468,1298.5941
2006-01-03,1168.1173,1232.6542,1297.1910
2005-12-30,1166.6800,1231.3657,1296.0513
2005-12-29,1165.3570,1230.5007,1295.6443
2005-12-28,1164.8663,1229.8348,1294.8034
2005-12-27,1164.7585,1229.3103,1293.8622
2005-12-23,1164.6869,1228.8482,1293.0095
2005-12-22,1164.8467,1228.1652,1291.4837
2005-12-21,1164.7944,1227.3113,1289.8283
2005-12-20,1164.6305,1226.5258,1288.4212
2005-12-19,1164.4430,1225.7927,1287.1423
2005-12-16,1164.2930,1225.0488,1285.8047
2005-12-15,1164.3682,1224.1705,1283.9728
2005-12-14,1164.5117,1223.1582,1281.8046
2005-12-13,1165.0931,1222.3015,1279.5099
2005-12-12,1165.6534,1221.6947,1277.7359
2005-12-09,1166.0241,1221.3193,1276.6145
2005-12-08,1166.3617,1220.7920,1275.2223
2005-12-07,1166.6245,1220.3140,1274.0035
2005-12-06,1166.9802,1219.8778,1272.7754
2005-12-05,1167.5494,1219.4922,1271.4350
2005-12-02,1168.0718,1219.1487,1270.2255
2005-12-01,1168.8183,1218.5918,1268.3654
2005-11-30,1169.5812,1218.1200,1266.6588
2005-11-29,1169.8340,1217.8518,1265.8697
2005-11-28,1170.2976,1217.1942,1264.0908
2005-11-25,1170.8682,1216.5963,1262.3245
2005-11-23,1172.0762,1215.7977,1259.5191
2005-11-22,1173.0574,1214.8443,1256.6313
2005-11-21,1174.0224,1214.0285,1254.0346
2005-11-18,1174.5735,1213.1993,1251.8252
2005-11-17,1175.0700,1212.6010,1250.1320
2005-11-16,1175.3439,1212.0475,1248.7511
2005-11-15,1175.4266,1211.8205,1248.2144
2005-11-14,1175.4872,1211.6992,1247.9111
2005-11-11,1175.6472,1211.4650,1247.2828
2005-11-10,1175.8424,1211.2033,1246.5643
2005-11-09,1175.9577,1211.0247,1246.0916
2005-11-08,1175.9583,1211.0028,1246.0474
2005-11-07,1175.7767,1211.2575,1246.7383
2005-11-04,1175.6861,1211.3838,1247.0816
2005-11-03,1175.4095,1211.6783,1247.9471
2005-11-02,1175.3474,1211.8315,1248.3156
2005-11-01,1175.2889,1212.1085,1248.9281
2005-10-31,1175.6038,1212.4480,1249.2922
2005-10-28,1175.7834,1212.7715,1249.7596
2005-10-27,1176.1351,1213.3957,1250.6562
2005-10-26,1177.4721,1214.4980,1251.5239
2005-10-25,1178.0850,1215.3770,1252.6690
2005-10-24,1178.7149,1216.0238,1253.3328
2005-10-21,1179.2659,1216.6038,1253.9418
2005-10-20,1180.9679,1217.6727,1254.3774
2005-10-19,1183.1348,1218.6558,1254.1769
2005-10-18,1184.0915,1219.2458,1254.4002
2005-10-17,1186.5278,1220.0940,1253.6602
2005-10-14,1188.0041,1220.8203,1253.6366
2005-10-13,1189.8806,1221.4948,1253.1091
2005-10-12,1192.8827,1222.4675,1252.0523
2005-10-11,1196.0940,1223.3287,1250.5633
2005-10-10,1198.5956,1223.9330,1249.2704
2005-10-07,1201.1171,1224.6095,1248.1019
2005-10-06,1202.8453,1225.1195,1247.3937
2005-10-05,1205.1594,1225.6495,1246.1396
2005-10-04,1207.0321,1226.0798,1245.1276
2005-10-03,1207.2750,1226.1627,1245.0503
2005-09-30,1206.6769,1225.9153,1245.1538
2005-09-29,1204.8831,1225.3997,1245.9163
2005-09-28,1202.9167,1224.8540,1246.7913
2005-09-27,1202.2243,1224.6557,1247.0870
2005-09-26,1200.6771,1224.3020,1247.9269
2005-09-23,1198.8981,1223.8970,1248.8959
2005-09-22,1197.9825,1223.6397,1249.2969
2005-09-21,1197.2468,1223.4222,1249.5975
2005-09-20,1195.8115,1223.0970,1250.3825
2005-09-19,1194.1478,1222.6008,1251.0538
2005-09-16,1193.1872,1222.0960,1251.0048
2005-09-15,1193.0092,1221.6955,1250.3818
2005-09-14,1192.7441,1221.4602,1250.1762
2005-09-13,1192.5665,1221.2758,1249.9852
2005-09-12,1192.4260,1221.0385,1249.6510
2005-09-09,1192.2774,1220.5452,1248.8130
2005-09-08,1192.0082,1219.9635,1247.9188
2005-09-07,1191.4173,1219.5008,1247.5844
2005-09-06,1190.7731,1218.9085,1247.0439
2005-09-02,1189.9467,1218.3205,1246.6943
2005-09-01,1189.3145,1218.0357,1246.7568
2005-08-31,1188.2671,1217.5870,1246.9069
2005-08-30,1187.4349,1217.2025,1246.9701
2005-08-29,1186.9098,1217.0208,1247.1319
2005-08-26,1186.1837,1216.7498,1247.3159
2005-08-25,1186.1490,1216.7363,1247.3237
2005-08-24,1185.7735,1216.5672,1247.3608
2005-08-23,1184.8566,1216.2657,1247.6748
2005-08-22,1184.2283,1215.9522,1247.6760
2005-08-19,1183.5201,1215.5503,1247.5806
