time,SlowD,SlowK
2000-08-14,56.9542,57.6976
2000-08-11,67.4453,48.7991
2000-08-10,83.8919,64.3659
2000-08-09,94.4031,89.1711
2000-08-08,91.2349,98.1387
2000-08-07,78.4068,95.8995
2000-08-04,59.3031,79.6665
2000-08-03,41.1333,59.6544
2000-08-02,26.1426,38.5883
2000-08-01,15.1547,25.1572
2000-07-31,10.8278,14.6824
2000-07-28,9.1603,5.6245
2000-07-27,11.1549,12.1765
2000-07-26,12.5049,9.6799
2000-07-25,15.1765,11.6083
2000-07-24,20.4837,16.2264
2000-07-21,29.0931,17.6947
2000-07-20,47.7153,27.5300
2000-07-19,68.8700,42.0546
2000-07-18,85.8917,73.5614
2000-07-17,90.6324,90.9942
2000-07-14,88.3548,93.1195
2000-07-13,85.0033,87.7835
2000-07-12,81.1076,84.1614
2000-07-11,73.5824,83.0649
2000-07-10,67.6871,76.0966
2000-07-07,63.8317,61.5856
2000-07-06,63.7383,65.3793
2000-07-05,55.7759,64.5304
2000-07-03,44.4719,61.3053
2000-06-30,35.4842,41.4920
2000-06-29,29.3028,30.6184
2000-06-28,24.7740,34.3423
2000-06-27,22.6167,22.9478
2000-06-26,29.8461,17.0319
2000-06-23,48.3317,27.8703
2000-06-22,61.6866,44.6360
2000-06-21,72.9622,72.4889
2000-06-20,72.1288,67.9350
2000-06-19,75.9016,78.4628
2000-06-16,66.3753,69.9887
2000-06-15,53.1760,79.2534
2000-06-14,32.0027,49.8838
2000-06-13,29.6208,30.3909
2000-06-12,39.5930,15.7335
2000-06-09,59.7633,42.7380
2000-06-08,72.4533,60.3075
2000-06-07,83.4521,76.2443
2000-06-06,88.6835,80.8082
2000-06-05,92.9782,93.3039
2000-06-02,85.7170,91.9385
2000-06-01,72.8847,93.6921
2000-05-31,52.7071,71.5204
2000-05-30,36.7854,53.4414
2000-05-26,27.4038,33.1595
2000-05-25,21.2756,23.7551
2000-05-24,22.9155,25.2969
2000-05-23,28.7818,14.7748
2000-05-22,47.9150,28.6749
2000-05-19,68.3023,42.8958
2000-05-18,84.5687,72.1741
2000-05-17,86.4347,89.8371
2000-05-16,72.7496,91.6950
2000-05-15,52.7841,77.7720
2000-05-12,35.6013,48.7819
2000-05-11,31.2178,31.7984
2000-05-10,30.7990,26.2235
2000-05-09,30.3721,35.6315
2000-05-08,24.8800,30.5419
2000-05-05,27.6226,24.9429
2000-05-04,36.6341,19.1553
2000-05-03,53.3945,38.7697
2000-05-02,63.4747,51.9772
2000-05-01,73.5921,69.4366
2000-04-28,78.5730,69.0103
2000-04-27,85.5638,82.3294
2000-04-26,84.1206,84.3792
2000-04-25,79.5339,89.9828
2000-04-24,67.2928,77.9999
2000-04-20,52.9766,70.6190
2000-04-19,34.5756,53.2596
2000-04-18,18.1714,35.0511
2000-04-17,11.9179,15.4161
2000-04-14,20.8927,4.0469
2000-04-13,43.5629,16.2906
2000-04-12,65.6309,42.3406
2000-04-11,77.3494,72.0574
2000-04-10,76.9793,82.4948
2000-04-07,71.1582,77.4961
2000-04-06,64.2734,70.9469
2000-04-05,53.5509,65.0315
2000-04-04,41.1596,56.8418
2000-04-03,30.5214,38.7792
2000-03-31,32.1101,27.8576
2000-03-30,42.8437,24.9274
2000-03-29,61.5448,43.5452
2000-03-28,76.6209,60.0586
2000-03-27,88.8318,81.0306
2000-03-24,92.8028,88.7735
2000-03-23,93.4423,96.6913
2000-03-22,91.4465,92.9435
2000-03-21,88.4164,90.6919
2000-03-20,78.2959,90.7041
2000-03-17,63.2110,83.8530
2000-03-16,51.5476,60.3306
2000-03-15,55.1642,45.4493
2000-03-14,61.0626,48.8630
2000-03-13,58.7963,71.1804
2000-03-10,47.2139,63.1444
2000-03-09,45.7278,42.0643
2000-03-08,60.4848,36.4330
2000-03-07,79.7725,58.6861
2000-03-06,90.9536,86.3353
2000-03-03,88.3436,94.2960
2000-03-02,73.5684,92.2294
2000-03-01,53.0194,78.5053
2000-02-29,35.7810,49.9705
2000-02-28,30.2399,30.5824
2000-02-25,27.5605,26.7902
2000-02-24,25.0286,33.3472
2000-02-23,20.1060,22.5442
2000-02-22,22.8443,19.1946
2000-02-18,25.2807,18.5791
2000-02-17,26.5474,30.7593
2000-02-16,22.5882,26.5037
2000-02-15,21.3616,22.3793
2000-02-14,31.2000,18.8817
2000-02-11,47.7474,22.8238
2000-02-10,69.4131,51.8944
2000-02-09,81.2979,68.5241
2000-02-08,88.3642,87.8209
2000-02-07,88.9443,87.5486
2000-02-04,85.7891,89.7232
2000-02-03,73.0589,89.5612
2000-02-02,54.5070,78.0827
2000-02-01,34.8599,51.5328
2000-01-31,26.7126,33.9053
2000-01-28,21.7207,19.1415
2000-01-27,20.3147,27.0911
2000-01-26,16.7913,18.9296
2000-01-25,21.9961,14.9234
2000-01-24,34.4166,16.5209
2000-01-21,51.8844,34.5439
2000-01-20,64.9187,52.1849
2000-01-19,71.4568,68.9243
2000-01-18,71.0074,73.6469
2000-01-14,70.6806,71.7992
2000-01-13,71.8612,67.5760
