time,MACD,MACD_Hist,MACD_Signal
2010-08-10,11.5954,2.1962,9.3992
2010-08-09,11.9303,3.0801,8.8502
2010-08-06,11.4989,3.4187,8.0802
2010-08-05,11.4072,4.1818,7.2255
2010-08-04,10.6997,4.5197,6.1800
2010-08-03,9.4955,4.4453,5.0501
2010-08-02,8.5106,4.5718,3.9388
2010-07-30,6.5799,3.7841,2.7958
2010-07-29,6.4901,4.6403,1.8498
2010-07-28,6.2882,5.5984,0.6897
2010-07-27,5.4706,6.1805,-0.7099
2010-07-26,3.5625,5.8175,-2.2550
2010-07-23,0.9562,4.6655,-3.7094
2010-07-22,-1.1270,3.7488,-4.8757
2010-07-21,-2.8541,2.9589,-5.8129
2010-07-20,-2.5652,3.9875,-6.5526
2010-07-19,-3.5733,3.9762,-7.5495
2010-07-16,-3.5630,4.9806,-8.5435
2010-07-15,-2.8493,6.9394,-9.7887
2010-07-14,-5.1144,6.4091,-11.5235
2010-07-13,-7.7977,5.3281,-13.1258
2010-07-12,-11.1265,3.3313,-14.4579
2010-07-09,-13.5243,1.7664,-15.2907
2010-07-08,-16.3075,-0.5753,-15.7323
2010-07-07,-18.8378,-3.2493,-15.5885
2010-07-06,-20.7771,-6.0010,-14.7761
2010-07-02,-19.6706,-6.3947,-13.2759
2010-07-01,-17.4143,-5.7371,-11.6772
2010-06-30,-14.7688,-4.5258,-10.2430
2010-06-29,-11.5174,-2.4059,-9.1115
2010-06-28,-8.2721,0.2380,-8.5100
2010-06-25,-7.4031,1.1664,-8.5695
2010-06-24,-6.4093,2.4518,-8.8611
2010-06-23,-4.7351,4.7390,-9.4741
2010-06-22,-4.3977,6.2611,-10.6588
2010-06-21,-4.2360,7.9881,-12.2241
2010-06-18,-5.7895,8.4317,-14.2211
2010-06-17,-8.1269,8.2021,-16.3290
2010-06-16,-10.8425,7.5371,-18.3796
2010-06-15,-14.0052,6.2586,-20.2638
2010-06-14,-17.9015,3.9270,-21.8285
2010-06-11,-20.0075,2.8027,-22.8102
2010-06-10,-22.6052,0.9057,-23.5109
2010-06-09,-25.1073,-1.3700,-23.7373
2010-06-08,-24.7641,-1.3693,-23.3948
2010-06-07,-24.6083,-1.5558,-23.0525
2010-06-04,-22.8776,-0.2140,-22.6635
2010-06-03,-21.8029,0.8071,-22.6100
2010-06-02,-23.9781,-1.1663,-22.8118
2010-06-01,-25.9527,-3.4325,-22.5202
2010-05-28,-25.2781,-3.6160,-21.6621
2010-05-27,-25.9534,-5.1952,-20.7581
2010-05-26,-27.8276,-8.3683,-19.4593
2010-05-25,-26.2402,-8.8729,-17.3672
2010-05-24,-24.4515,-9.3025,-15.1490
2010-05-21,-21.7740,-8.9507,-12.8234
2010-05-20,-19.4695,-8.8838,-10.5857
2010-05-19,-14.6056,-6.2408,-8.3648
2010-05-18,-12.6101,-5.8055,-6.8046
2010-05-17,-10.4651,-5.1119,-5.3532
2010-05-14,-9.2184,-5.1432,-4.0752
2010-05-13,-7.3649,-4.5755,-2.7894
2010-05-12,-7.1075,-5.4620,-1.6455
2010-05-11,-8.1245,-7.8445,-0.2800
2010-05-10,-7.6875,-9.3686,1.6811
2010-05-07,-7.4190,-11.4423,4.0232
2010-05-06,-1.9947,-8.8785,6.8838
2010-05-05,3.1994,-5.9040,9.1034
2010-05-04,5.9418,-4.6377,10.5794
2010-05-03,8.5686,-3.1703,11.7388
2010-04-30,8.8786,-3.6528,12.5314
2010-04-29,10.7304,-2.7142,13.4446
2010-04-28,10.8925,-3.2307,14.1232
2010-04-27,12.5109,-2.4199,14.9308
2010-04-26,15.1735,-0.3623,15.5358
2010-04-23,15.4658,-0.1606,15.6264
2010-04-22,15.0813,-0.5852,15.6666
2010-04-21,15.2479,-0.5650,15.8129
2010-04-20,15.5167,-0.4374,15.9541
2010-04-19,15.5088,-0.5546,16.0635
2010-04-16,16.2558,0.0537,16.2021
2010-04-15,17.5215,1.3328,16.1887
2010-04-14,16.8927,1.0372,15.8555
2010-04-13,15.9481,0.3520,15.5962
2010-04-12,15.8699,0.3617,15.5082
2010-04-09,15.6227,0.2049,15.4178
2010-04-08,15.2948,-0.0718,15.3666
2010-04-07,15.4612,0.0767,15.3845
2010-04-06,15.8549,0.4896,15.3653
2010-04-05,15.4152,0.1722,15.2429
2010-04-01,14.8333,-0.3666,15.1999
2010-03-31,14.8258,-0.4657,15.2915
2010-03-30,15.4834,0.0754,15.4080
2010-03-29,15.7065,0.3174,15.3891
2010-03-26,15.7679,0.4582,15.3097
2010-03-25,16.2920,1.0968,15.1952
2010-03-24,16.8116,1.8906,14.9210
2010-03-23,17.0275,2.5792,14.4483
2010-03-22,16.3988,2.5952,13.8035
2010-03-19,16.2089,3.0542,13.1547
2010-03-18,16.3326,3.9414,12.3912
2010-03-17,15.6491,4.2432,11.4058
2010-03-16,14.5103,4.1653,10.3450
2010-03-15,13.5331,4.2294,9.3037
2010-03-12,13.0003,4.7539,8.2464
2010-03-11,12.1840,5.1261,7.0579
2010-03-10,10.9395,5.1631,5.7763
2010-03-09,9.6633,5.1778,4.4856
2010-03-08,8.4193,5.2282,3.1911
2010-03-05,6.9075,5.0234,1.8841
2010-03-04,4.8571,4.2289,0.6282
2010-03-03,3.7711,4.2001,-0.4290
2010-03-02,2.7556,4.2346,-1.4790
2010-03-01,1.4682,4.0059,-2.5377
2010-02-26,0.0685,3.6076,-3.5392
2010-02-25,-0.5767,3.8643,-4.4411
2010-02-24,-1.2340,4.1731,-5.4071
2010-02-23,-2.2892,4.1613,-6.4504
2010-02-22,-2.5193,4.9714,-7.4908
2010-02-19,-4.1418,4.5918,-8.7336
2010-02-18,-6.2705,3.6111,-9.8816
2010-02-17,-8.6499,2.1344,-10.7843
2010-02-16,-10.8240,0.4939,-11.3179
2010-02-12,-12.9690,-1.5276,-11.4414
2010-02-11,-13.5469,-2.4874,-11.0595
2010-02-10,-14.3889,-3.9512,-10.4377
2010-02-09,-14.2015,-4.7517,-9.4499
2010-02-08,-13.9991,-5.7372,-8.2620
2010-02-05,-12.1341,-5.3064,-6.8277
2010-02-04,-10.5393,-5.0383,-5.5011
2010-02-03,-8.0369,-3.7954,-4.2415
2010-02-02,-8.2052,-4.9126,-3.2926
2010-02-01,-8.9156,-6.8511,-2.0645
2010-01-29,-8.2539,-7.9022,-0.3517
2010-01-28,-5.7295,-7.3534,1.6238
2010-01-27,-3.5095,-6.9717,3.4622
2010-01-26,-1.9454,-7.1505,5.2051
2010-01-25,0.6218,-6.3709,6.9927
2010-01-22,3.4202,-5.1653,8.5855
2010-01-21,7.4532,-2.4236,9.8768
2010-01-20,9.9755,-0.5071,10.4827
2010-01-19,10.8546,0.2452,10.6095
2010-01-15,10.5776,0.0295,10.5482
2010-01-14,11.5160,0.9752,10.5408
2010-01-13,11.2806,0.9836,10.2970
2010-01-12,11.0992,1.0481,10.0511
2010-01-11,11.6694,1.8803,9.7891
2010-01-08,11.1318,1.8128,9.3190
2010-01-07,10.4874,1.6216,8.8658
2010-01-06,9.8473,1.3870,8.4604
2010-01-05,9.3504,1.2368,8.1136
2010-01-04,8.6433,0.8389,7.8044
2009-12-31,7.9745,0.3797,7.5947
2009-12-30,8.8263,1.3265,7.4998
2009-12-29,8.6326,1.4644,7.1682
2009-12-28,8.2822,1.4802,6.8021
2009-12-24,7.5537,1.1216,6.4320
2009-12-23,6.6462,0.4946,6.1516
2009-12-22,5.9911,-0.0369,6.0280
2009-12-21,5.3294,-0.7078,6.0372
2009-12-18,4.8115,-1.4026,6.2141
2009-12-17,5.2596,-1.3052,6.5648
2009-12-16,6.4056,-0.4855,6.8911
2009-12-15,6.4414,-0.5711,7.0125
2009-12-14,6.5206,-0.6347,7.1552
2009-12-11,5.8976,-1.4163,7.3139
2009-12-10,5.8007,-1.8673,7.6680
2009-12-09,6.0060,-2.1289,8.1348
2009-12-08,6.8323,-1.8348,8.6671
2009-12-07,8.1959,-0.9299,9.1257
2009-12-04,8.6655,-0.6927,9.3582
2009-12-03,8.8610,-0.6704,9.5314
2009-12-02,9.5986,-0.1004,9.6990
2009-12-01,9.4515,-0.2726,9.7241
2009-11-30,9.1649,-0.6273,9.7922
2009-11-27,10.0129,0.0639,9.9490
2009-11-25,11.3711,1.4381,9.9330
2009-11-24,10.9905,1.4170,9.5735
2009-11-23,10.8520,1.6327,9.2193
2009-11-20,10.4571,1.6460,8.8111
2009-11-19,11.3141,2.9145,8.3996
2009-11-18,11.8850,4.2140,7.6710
2009-11-17,10.9236,4.3062,6.6174
2009-11-16,9.4848,3.9439,5.5409
2009-11-13,7.6142,3.0592,4.5549
2009-11-12,6.7266,2.9365,3.7901
2009-11-11,6.1313,3.0753,3.0560
2009-11-10,4.1347,1.8475,2.2872
2009-11-09,2.0862,0.2609,1.8253
2009-11-06,-0.5658,-2.3259,1.7601
2009-11-05,-1.5214,-3.8629,2.3415
2009-11-04,-2.4470,-5.7543,3.3073
2009-11-03,-1.5433,-6.2891,4.7458
2009-11-02,-0.2563,-6.5744,6.3181
2009-10-30,1.6476,-6.3141,7.9617
2009-10-29,4.7349,-4.8053,9.5402
2009-10-28,5.5602,-5.1813,10.7415
2009-10-27,8.9234,-3.1135,12.0368
2009-10-26,10.9704,-1.8448,12.8152
2009-10-23,13.0631,-0.2133,13.2764
2009-10-22,14.2562,0.9265,13.3297
2009-10-21,14.2165,1.1184,13.0981
2009-10-20,15.1309,2.3124,12.8185
2009-10-19,15.0944,2.8540,12.2404
2009-10-16,14.1308,2.6039,11.5269
2009-10-15,13.7369,2.8610,10.8759
2009-10-14,12.1303,1.9696,10.1607
2009-10-13,10.3654,0.6971,9.6683
2009-10-12,9.8792,0.3852,9.4940
2009-10-09,8.8096,-0.5881,9.3977
2009-10-08,7.7947,-1.7500,9.5448
2009-10-07,6.9979,-2.9843,9.9823
2009-10-06,6.6835,-4.0448,10.7284
2009-10-05,6.4762,-5.2634,11.7396
2009-10-02,7.5693,-5.4861,13.0554
2009-10-01,10.4071,-4.0198,14.4269
2009-09-30,13.4054,-2.0265,15.4319
2009-09-29,14.2648,-1.6737,15.9385
2009-09-28,14.7948,-1.5621,16.3569
2009-09-25,15.0148,-1.7326,16.7474
2009-09-24,16.9710,-0.2096,17.1806
2009-09-23,18.5693,1.3364,17.2330
2009-09-22,19.3119,2.4131,16.8989
2009-09-21,18.8803,2.5846,16.2956
2009-09-18,18.7674,3.1179,15.6495
2009-09-17,17.9797,3.1097,14.8700
2009-09-16,16.9989,2.9063,14.0926
2009-09-15,15.1669,1.8009,13.3660
2009-09-14,14.2502,1.3345,12.9158
2009-09-11,13.2080,0.6258,12.5821
2009-09-10,12.3586,-0.0671,12.4257
2009-09-09,10.9511,-1.4913,12.4425
2009-09-08,10.0920,-2.7233,12.8153
2009-09-04,9.6612,-3.8349,13.4961
2009-09-03,9.8861,-4.5687,14.4548
2009-09-02,11.3693,-4.2277,15.5970
2009-09-01,13.9614,-2.6925,16.6539
2009-08-31,16.7319,-0.5951,17.3271
2009-08-28,17.7257,0.2498,17.4759
2009-08-27,17.8901,0.4767,17.4134
2009-08-26,17.6310,0.3367,17.2942
2009-08-25,17.3350,0.1250,17.2100
2009-08-24,16.7174,-0.4615,17.1788
2009-08-21,15.9332,-1.3609,17.2942
2009-08-20,14.6437,-2.9907,17.6344
2009-08-19,14.6948,-3.6873,18.3821
2009-08-18,15.6571,-3.6468,19.3039
2009-08-17,17.3490,-2.8666,20.2156
2009-08-14,20.2683,-0.6640,20.9323
2009-08-13,21.2192,0.1209,21.0982
2009-08-12,21.2445,0.1765,21.0680
2009-08-11,21.6724,0.6485,21.0239
2009-08-10,23.0701,2.2084,20.8618
2009-08-07,23.2204,2.9107,20.3097
2009-08-06,22.7304,3.1484,19.5820
2009-08-05,23.1386,4.3437,18.7949
2009-08-04,22.7489,5.0399,17.7090
2009-08-03,21.6222,5.1731,16.4490
2009-07-31,20.1771,5.0214,15.1557
2009-07-30,19.5817,5.6813,13.9004
2009-07-29,18.6113,6.1312,12.4801
2009-07-28,18.2831,7.3358,10.9473
2009-07-27,17.1431,8.0297,9.1133
2009-07-24,15.1780,8.0721,7.1059
2009-07-23,12.7464,7.6585,5.0879
2009-07-22,9.7598,6.5866,3.1732
2009-07-21,8.0682,6.5416,1.5266
2009-07-20,5.7399,5.8487,-0.1088
2009-07-17,3.0359,4.6069,-1.5710
2009-07-16,0.6350,3.3577,-2.7227
2009-07-15,-2.4753,1.0868,-3.5621
2009-07-14,-5.5886,-1.7547,-3.8339
2009-07-13,-6.7481,-3.3530,-3.3952
2009-07-10,-7.6423,-5.0854,-2.5569
2009-07-09,-6.4405,-5.1550,-1.2856
2009-07-08,-5.1744,-5.1776,0.0032
2009-07-07,-3.1655,-4.4630,1.2976
2009-07-06,-0.7049,-3.1183,2.4133
2009-07-02,0.6447,-2.5482,3.1929
2009-07-01,2.5921,-1.2379,3.8299
2009-06-30,2.3000,-1.8394,4.1394
2009-06-29,2.3021,-2.2971,4.5992
2009-06-26,1.4659,-3.7076,5.1735
2009-06-25,1.2255,-4.8749,6.1004
2009-06-24,0.7623,-6.5569,7.3191
2009-06-23,2.1271,-6.8313,8.9584
2009-06-22,4.4327,-6.2334,10.6662
2009-06-19,7.5209,-4.7037,12.2245
2009-06-18,8.4828,-4.9176,13.4005
2009-06-17,9.8784,-4.7514,14.6299
2009-06-16,12.2959,-3.5218,15.8177
2009-06-15,15.0745,-1.6237,16.6982
2009-06-12,17.2052,0.1011,17.1041
2009-06-11,17.3847,0.3059,17.0788
2009-06-10,17.4953,0.4929,17.0023
2009-06-09,17.9664,1.0873,16.8791
2009-06-08,17.9725,1.3652,16.6073
2009-06-05,18.0537,1.7878,16.2660
2009-06-04,17.7982,1.9791,15.8191
2009-06-03,16.9717,1.6475,15.3243
2009-06-02,16.7595,1.8471,14.9124
2009-06-01,14.9233,0.4727,14.4506
2009-05-29,12.5529,-1.7796,14.3325
2009-05-28,11.7610,-3.0163,14.7774
2009-05-27,11.8326,-3.6989,15.5314
2009-05-26,13.1538,-3.3023,16.4562
2009-05-22,12.8905,-4.3912,17.2817
2009-05-21,14.7424,-3.6372,18.3795
2009-05-20,16.7561,-2.5327,19.2888
2009-05-19,17.5412,-2.3808,19.9220
2009-05-18,17.8135,-2.7037,20.5172
2009-05-15,17.7412,-3.4519,21.1931
2009-05-14,20.1226,-1.9335,22.0561
2009-05-13,21.8320,-0.7075,22.5395
2009-05-12,24.6278,1.9114,22.7164
2009-05-11,25.3506,3.1121,22.2385
2009-05-08,25.8138,4.3533,21.4605
2009-05-07,23.9943,3.6221,20.3722
2009-05-06,23.5466,4.0799,19.4667
2009-05-05,21.3966,2.9499,18.4467
2009-05-04,19.9427,2.2335,17.7092
2009-05-01,17.4468,0.2960,17.1508
2009-04-30,17.0333,-0.0435,17.0768
2009-04-29,16.7374,-0.3503,17.0877
2009-04-28,16.0318,-1.1435,17.1753
2009-04-27,16.7795,-0.6817,17.4612
2009-04-24,17.2505,-0.3811,17.6316
2009-04-23,16.7130,-1.0139,17.7269
2009-04-22,17.2408,-0.7395,17.9803
2009-04-21,18.5159,0.3507,18.1652
2009-04-20,19.2092,1.1317,18.0775
2009-04-17,21.6159,3.8213,17.7946
2009-04-16,20.5846,3.7453,16.8393
2009-04-15,19.4068,3.5038,15.9030
2009-04-14,18.9692,3.9421,15.0270
2009-04-13,19.2099,5.1684,14.0415
2009-04-09,17.4835,4.7341,12.7494
2009-04-08,15.2465,3.6806,11.5659
2009-04-07,15.3667,4.7210,10.6457
2009-04-06,16.2750,6.8095,9.4655
2009-04-03,15.1684,7.4053,7.7631
2009-04-02,12.8206,6.9088,5.9118
2009-04-01,10.4642,6.2796,4.1846
2009-03-31,9.6768,7.0621,2.6147
2009-03-30,9.8759,9.0268,0.8492
2009-03-27,11.0393,12.4469,-1.4075
2009-03-26,9.4710,13.9903,-4.5193
2009-03-25,5.6087,13.6256,-8.0168
2009-03-24,2.5300,13.9532,-11.4232
2009-03-23,-0.6463,14.2653,-14.9115
2009-03-20,-6.4015,12.0764,-18.4779
2009-03-19,-8.1173,13.3797,-21.4969
2009-03-18,-11.7673,13.0745,-24.8419
2009-03-17,-17.3047,10.8058,-28.1105
2009-03-16,-22.4683,8.3437,-30.8119
2009-03-13,-26.2649,6.6329,-32.8979
2009-03-12,-30.9996,3.5565,-34.5561
2009-03-11,-36.0004,-0.5552,-35.4452
2009-03-10,-38.8681,-3.5617,-35.3064
2009-03-09,-41.7838,-7.3678,-34.4160
2009-03-06,-40.5123,-7.9382,-32.5740
2009-03-05,-38.9975,-8.4080,-30.5895
2009-03-04,-36.4123,-7.9248,-28.4875
2009-03-03,-35.6702,-9.1639,-26.5063
2009-03-02,-32.5200,-8.3048,-24.2153
2009-02-27,-28.4835,-6.3444,-22.1391
2009-02-26,-26.4063,-5.8533,-20.5530
2009-02-25,-25.1773,-6.0877,-19.0897
2009-02-24,-24.4714,-6.9036,-17.5677
2009-02-23,-24.0534,-8.2115,-15.8418
2009-02-20,-20.1348,-6.3458,-13.7890
2009-02-19,-17.5609,-5.3584,-12.2025
2009-02-18,-14.9255,-4.0626,-10.8629
2009-02-17,-12.3099,-2.4627,-9.8472
2009-02-13,-8.8687,0.3629,-9.2316
2009-02-12,-8.1830,1.1393,-9.3223
2009-02-11,-8.0390,1.5681,-9.6071
2009-02-10,-7.5906,2.4085,-9.9991
2009-02-09,-6.2379,4.3634,-10.6013
2009-02-06,-8.7713,2.9208,-11.6921
2009-02-05,-11.7459,0.6764,-12.4223
2009-02-04,-13.0554,-0.4640,-12.5914
2009-02-03,-13.1501,-0.6747,-12.4754
2009-02-02,-13.7192,-1.4124,-12.3068
2009-01-30,-12.9152,-0.9615,-11.9536
2009-01-29,-11.7459,-0.0327,-11.7133
2009-01-28,-12.0437,-0.3386,-11.7051
2009-01-27,-15.1962,-3.5758,-11.6204
2009-01-26,-16.1094,-5.3829,-10.7265
2009-01-23,-16.1099,-6.7292,-9.3808
2009-01-22,-15.4059,-7.7075,-7.6985
2009-01-21,-13.8302,-8.0586,-5.7716
2009-01-20,-12.9149,-9.1580,-3.7570
2009-01-16,-7.9932,-6.5257,-1.4675
2009-01-15,-6.1667,-6.3307,0.1640
2009-01-14,-3.0961,-4.8427,1.7466
2009-01-13,0.9822,-1.9751,2.9573
2009-01-12,3.2032,-0.2479,3.4511
2009-01-09,6.1473,2.6342,3.5131
2009-01-08,7.7700,4.9155,2.8545
2009-01-07,7.7550,6.1294,1.6256
2009-01-06,7.9366,7.8433,0.0933
2009-01-05,5.1969,7.0644,-1.8675
2009-01-02,2.3626,5.9963,-3.6336
2008-12-31,-1.7321,3.4006,-5.1327
2008-12-30,-4.0265,1.9564,-5.9828
2008-12-29,-5.6124,0.8595,-6.4719
2008-12-26,-5.3944,1.2925,-6.6868
2008-12-24,-5.3818,1.6282,-7.0099
2008-12-23,-4.8140,2.6030,-7.4170
2008-12-22,-3.5112,4.5566,-8.0677
2008-12-19,-2.6596,6.5473,-9.2069
2008-12-18,-3.1886,7.6551,-10.8437
2008-12-17,-3.5527,9.2048,-12.7575
2008-12-16,-5.9145,9.1442,-15.0587
2008-12-15,-9.7349,7.6098,-17.3447
2008-12-12,-9.9274,9.3197,-19.2472
2008-12-11,-11.1651,10.4120,-21.5771
2008-12-10,-11.9572,12.2229,-24.1801
2008-12-09,-15.4059,11.8299,-27.2358
2008-12-08,-18.5075,11.6858,-30.1933
2008-12-05,-24.3382,8.7765,-33.1148
2008-12-04,-28.0022,7.3067,-35.3089
2008-12-03,-29.1304,8.0052,-37.1356
2008-12-02,-32.7451,6.3918,-39.1368
2008-12-01,-34.6495,6.0853,-40.7348
2008-11-28,-33.2570,8.9991,-42.2561
2008-11-26,-39.1445,5.3614,-44.5059
2008-11-25,-45.2181,0.6282,-45.8462
2008-11-24,-49.2284,-3.2251,-46.0033
2008-11-21,-53.0628,-7.8658,-45.1970
2008-11-20,-51.9130,-8.6824,-43.2305
2008-11-19,-44.8447,-3.7848,-41.0599
2008-11-18,-40.6832,-0.5695,-40.1137
2008-11-17,-40.1294,-0.1580,-39.9714
2008-11-14,-37.9866,1.9452,-39.9319
2008-11-13,-36.9941,3.4241,-40.4182
2008-11-12,-39.0583,2.2159,-41.2742
2008-11-11,-35.1185,6.7097,-41.8282
2008-11-10,-34.3290,9.1766,-43.5056
2008-11-07,-34.8847,10.9150,-45.7997
2008-11-06,-36.2861,12.2424,-48.5285
2008-11-05,-34.8885,16.7006,-51.5891
2008-11-04,-37.4732,18.2911,-55.7643
2008-11-03,-45.6215,14.7155,-60.3370
2008-10-31,-51.3414,12.6745,-64.0159
2008-10-30,-58.1447,9.0398,-67.1845
2008-10-29,-64.4899,4.9546,-69.4445
2008-10-28,-69.2069,1.4763,-70.6832
2008-10-27,-75.2818,-4.2296,-71.0522
2008-10-24,-72.6151,-2.6203,-69.9948
2008-10-23,-70.9909,-1.6511,-69.3397
2008-10-22,-71.0761,-2.1491,-68.9270
2008-10-21,-68.9974,-0.6078,-68.3897
2008-10-20,-71.2737,-3.0359,-68.2377
2008-10-17,-76.2325,-8.7537,-67.4788
2008-10-16,-76.8863,-11.5960,-65.2903
2008-10-15,-77.2012,-14.8098,-62.3913
2008-10-14,-72.5509,-13.8621,-58.6889
2008-10-13,-74.7413,-19.5179,-55.2234
2008-10-10,-76.9934,-26.6495,-50.3439
2008-10-09,-68.1458,-24.4643,-43.6815
2008-10-08,-56.9513,-19.3858,-37.5655
2008-10-07,-49.4730,-16.7540,-32.7190
2008-10-06,-40.3579,-11.8274,-28.5305
2008-10-03,-34.3130,-8.7393,-25.5737
2008-10-02,-30.4094,-7.0205,-23.3888
2008-10-01,-26.5170,-4.8833,-21.6337
2008-09-30,-25.9263,-5.5134,-20.4129
2008-09-29,-25.3348,-6.3002,-19.0345
2008-09-26,-18.1083,-0.6489,-17.4595
2008-09-25,-19.5007,-2.2034,-17.2973
2008-09-24,-20.5777,-3.8313,-16.7464
2008-09-23,-19.2797,-3.4911,-15.7886
2008-09-22,-17.5818,-2.6660,-14.9158
2008-09-19,-17.0803,-2.8310,-14.2493
2008-09-18,-21.0779,-7.5364,-13.5416
2008-09-17,-20.9285,-9.2711,-11.6575
2008-09-16,-15.3302,-5.9906,-9.3397
2008-09-15,-13.7868,-5.9448,-7.8421
2008-09-12,-9.4884,-3.1325,-6.3559
2008-09-11,-9.8712,-4.2985,-5.5727
2008-09-10,-9.9465,-5.4484,-4.4981
2008-09-09,-8.1659,-5.0299,-3.1360
2008-09-08,-5.0078,-3.1293,-1.8785
2008-09-05,-5.3108,-4.2146,-1.0962
2008-09-04,-3.0259,-2.9834,-0.0426
2008-09-03,0.4924,-0.2109,0.7033
2008-09-02,1.0915,0.3355,0.7560
2008-08-29,1.5756,0.9034,0.6721
2008-08-28,1.6360,1.1897,0.4463
2008-08-27,-0.1282,-0.2770,0.1489
2008-08-26,-0.4414,-0.6595,0.2181
2008-08-25,0.1986,-0.1844,0.3830
2008-08-22,1.4882,1.0591,0.4291
2008-08-21,0.5303,0.3660,0.1643
2008-08-20,0.7744,0.7016,0.0728
2008-08-19,1.3985,1.5011,-0.1026
2008-08-18,2.9739,3.4518,-0.4779
2008-08-15,3.7288,5.0696,-1.3408
2008-08-14,2.6425,5.2507,-2.6082
2008-08-13,1.7541,5.6750,-3.9209
2008-08-12,1.3176,6.6572,-5.3397
2008-08-11,0.3584,7.3624,-7.0040
2008-08-08,-2.4727,6.3719,-8.8446
2008-08-07,-5.1338,5.3038,-10.4375
2008-08-06,-5.3757,6.3878,-11.7635
2008-08-05,-7.9602,5.4002,-13.3604
2008-08-04,-10.7045,4.0060,-14.7105
2008-08-01,-10.3992,5.3127,-15.7120
2008-07-31,-11.0089,6.0312,-17.0401
2008-07-30,-12.3468,6.2012,-18.5480
2008-07-29,-15.5935,4.5048,-20.0983
2008-07-28,-17.3664,3.8581,-21.2244
2008-07-25,-16.4412,5.7478,-22.1890
2008-07-24,-17.4027,6.2232,-23.6259
2008-07-23,-17.8453,7.3364,-25.1817
2008-07-22,-21.1696,5.8462,-27.0158
2008-07-21,-24.5763,3.9011,-28.4774
2008-07-18,-26.8360,2.6166,-29.4526
2008-07-17,-29.3992,0.7076,-30.1068
2008-07-16,-32.2064,-1.9227,-30.2837
2008-07-15,-33.7978,-3.9947,-29.8030
2008-07-14,-32.2370,-3.4326,-28.8044
2008-07-11,-31.1393,-3.1931,-27.9462
2008-07-10,-30.4247,-3.2768,-27.1479
2008-07-09,-30.4853,-4.1566,-26.3287
2008-07-08,-29.2334,-3.9438,-25.2896
2008-07-07,-30.1641,-5.8604,-24.3036
2008-07-03,-28.7353,-5.8968,-22.8385
2008-07-02,-27.5720,-6.2076,-21.3643
2008-07-01,-25.5456,-5.7332,-19.8124
2008-06-30,-24.9691,-6.5900,-18.3791
2008-06-27,-23.3703,-6.6386,-16.7317
2008-06-26,-20.8246,-5.7526,-15.0720
2008-06-25,-17.7582,-4.1244,-13.6339
2008-06-24,-17.5387,-4.9359,-12.6028
2008-06-23,-16.2214,-4.8526,-11.3688
2008-06-20,-14.6819,-4.5262,-10.1556
2008-06-19,-12.4962,-3.4721,-9.0241
2008-06-18,-12.0599,-3.9039,-8.1560
2008-06-17,-10.8166,-3.6365,-7.1801
2008-06-16,-10.4082,-4.1373,-6.2709
2008-06-13,-10.6732,-5.4366,-5.2366
2008-06-12,-10.8451,-6.9676,-3.8775
2008-06-11,-8.8540,-6.7185,-2.1355
2008-06-10,-5.7380,-5.2821,-0.4559
2008-06-09,-4.0141,-4.8787,0.8646
2008-06-06,-2.0933,-4.1776,2.0843
2008-06-05,0.4986,-2.6300,3.1287
2008-06-04,-0.6162,-4.4024,3.7862
2008-06-03,0.7037,-4.1831,4.8868
2008-06-02,2.3323,-3.6003,5.9325
2008-05-30,3.5604,-3.2722,6.8326
2008-05-29,3.5784,-4.0723,7.6507
2008-05-28,3.7652,-4.9035,8.6687
2008-05-27,4.7044,-5.1902,9.8946
2008-05-23,6.3937,-4.7985,11.1922
2008-05-22,9.4159,-2.9759,12.3918
2008-05-21,11.2609,-1.8748,13.1358
2008-05-20,13.8227,0.2182,13.6045
2008-05-19,14.5811,1.0312,13.5499
2008-05-16,13.9900,0.6979,13.2921
2008-05-15,13.1624,0.0448,13.1176
2008-05-14,12.0958,-1.0106,13.1064
2008-05-13,12.0767,-1.2824,13.3591
2008-05-12,12.4487,-1.2309,13.6797
2008-05-09,12.6876,-1.2998,13.9874
2008-05-08,14.3657,0.0534,14.3124
2008-05-07,15.3416,1.0426,14.2990
2008-05-06,16.8843,2.8460,14.0384
2008-05-05,15.9921,2.6652,13.3269
2008-05-02,15.7172,3.0567,12.6606
2008-05-01,14.4852,2.5887,11.8964
2008-04-30,13.1662,1.9169,11.2492
2008-04-29,13.7094,2.9394,10.7700
2008-04-28,13.6585,3.6234,10.0352
2008-04-25,12.8421,3.7128,9.1293
2008-04-24,11.4635,3.2624,8.2011
2008-04-23,10.4557,3.0702,7.3855
2008-04-22,9.9224,3.3044,6.6180
2008-04-21,9.5036,3.7117,5.7919
2008-04-18,7.5856,2.7216,4.8640
2008-04-17,4.8073,0.6238,4.1836
2008-04-16,3.7133,-0.3143,4.0276
2008-04-15,2.3495,-1.7567,4.1062
2008-04-14,3.6576,-0.8878,4.5454
2008-04-11,5.8962,1.1289,4.7673
2008-04-10,8.2085,3.7233,4.4851
2008-04-09,8.2180,4.6637,3.5543
2008-04-08,8.7276,6.3392,2.3884
2008-04-07,8.1260,7.3224,0.8035
2008-04-04,6.5272,7.5543,-1.0271
2008-04-03,4.6096,7.5252,-2.9156
2008-04-02,2.2059,7.0028,-4.7969
2008-04-01,-0.7130,5.8347,-6.5476
2008-03-31,-4.6979,3.3084,-8.0063
